HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.lang,Input.score,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems
363A7XIFV5O2WO31RK371JGJLBNVAD,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,35LDD5557B6S4YG8FLK6WLWNVZSMK4,A1PAY3X73PQ16S,Approved,Tue Apr 21 07:22:22 PDT 2020,Tue Apr 21 07:40:23 PDT 2020,Wed Apr 22 07:40:23 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,1081,100% (44/44),100% (44/44),100% (43/43),"Le Figaro praised the ""worrying, unpredictable and touching sincerity"" of the film.","Le Figaro evokes ""a sober and intense film, dazzling with mastery"".",fr,1.021984294,Le Figaro had good things to say about the film.,Le Figaro never saw the film.,Le Figaro had nothing negative to say about the film.,{}
363A7XIFV5O2WO31RK371JGJLBOAVT,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:08 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:08 PDT 2020,,,3WETL7AQWUAO0TNV2GBLYX4ZYIG53M,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:23:55 PDT 2020,Tue Apr 21 08:26:52 PDT 2020,Wed Apr 22 08:26:52 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,3777,100% (28/28),100% (28/28),100% (28/28),"Supercell released a split single in collaboration with Kz of Livetune called ""Kotchi Muite Baby / Yellow"" (こっち向いて Baby / Yellow) on July 14, 2010 by Sony Music Direct, which is the theme song of Hatsune Miku: Project DIVA 2nd.",Supercell released a split single in collaboration with Kz of Livetune called Kotchi Muite Baby / Yellow (Baby / Yellow) which was the theme title of the game Hatsune Miku: Project Diva 2nd.,de,1.05353727,Supercell release a split single in July 2010.,Supercell never released any sort of split single in the year 2010.,The theme song of Hatsune Miku was created specifically for the collaboration with Kz of Livetune.,{}
36818Z1KV4FIKF1I7AX1IOO0URV3AP,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:05 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:05 PDT 2020,,,3CPLWGV3MP1E5KIHNP8HJR77PVQ9NX,A1PTH9KTRO06EG,Approved,Tue Apr 21 09:42:47 PDT 2020,Tue Apr 21 09:50:36 PDT 2020,Wed Apr 22 09:50:36 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,469,100% (28/28),100% (28/28),100% (28/28),It is said that the hot springs were discovered during the Great War and that the Buddha's dreams of them led to the discovery of hot springs.,The most accepted story of the name's origin states that it arose when sunshine on the pond caused it to resemble melted gold.,ja,1.026466416,The hot springs were discovered due to Buddha's dreams leading them there.,Hot springs were discovered due to being learned about from the bible.,Buddhas dreams led people to discovering many things.,{}
36818Z1KV4FIKF1I7AX1IOO0URVA3W,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3Z9WI9EOZ0Q6CKFXOO4T4GOREDTHKQ,A2M1CVZZJAN4T4,Approved,Tue Apr 21 07:22:13 PDT 2020,Tue Apr 21 08:08:26 PDT 2020,Wed Apr 22 08:08:26 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,2773,100% (351/351),100% (56/56),100% (56/56),In 1767 the Jesuits had to leave Cartagena and all the other posts and colleges of the Spanish colonial empire: they were expelled as from any house and college in the territory belonging to the Spanish crown.,"The school continued to increase in prestige and size until 1767, when the Jesuits were expelled from all Spanish-held territory, and the Spanish Crown took possession of all Jesuit-held properties.",fr,1.023460067,In 1767 the Jesuits were expelled from Cartagena.,"Of all the posts and colleges belonging to the Spanish crown, Cartagena was the only one that didn't expel the Jesuits.","The Jesuits condemned the decision, but no violence was required in order for them to leave all posts and colleges of the Spanish colonial empire.",{}
36AZSFEYZ527FY8TXY33WU0P3T8VB8,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,3VHP9MDGROM4FQC31LZVDCZ6TP7FCD,A2I4A4WGWII18Z,Approved,Tue Apr 21 08:47:48 PDT 2020,Tue Apr 21 09:27:49 PDT 2020,Wed Apr 22 09:27:49 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,2401,100% (1/1),100% (1/1),100% (1/1),"Together they wrote a historical romance, The Copeland Bride, which was published in 1983 under the pen name Justine Cole.","The historical romance that we wrote about ""The Copeland Bridge"" was published in 1983 in the name of Justin Cole.",ja,1.05791669,"In 1983, the novel The Copeland Bride was printed.",Justine Cole is one individual who writes books.,Multiple books have been written under the pseudonym Justine Cole.,{}
36D1BWBEHO3U1YEO0D9185E8IUK2MX,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3OUYGIZWR80WCB6H382GU5B9M7T0P6,A3TUJHF9LW3M8N,Approved,Tue Apr 21 10:42:55 PDT 2020,Tue Apr 21 10:44:18 PDT 2020,Wed Apr 22 10:44:18 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,83,100% (58/58),100% (17/17),100% (17/17),"On October 15, 2006, he inducted Vanilla Fudge into the Long Island Music Hall of Fame.","On October 15, 2006, Vanilla Fudge entered the Hall of Long Island Music.",ja,1.04009524,Vanilla Fudge was inducted into the Long Island Music Hall of Fame.,The Long Island Music Hall of Fame rejected Vanilla Fudge from their hall of fame.,"In addition to Vanilla Fudge, mickey mantel was inducted into the long island music hall of fame.",{}
36FQTHX3Z4TN3P6ADOXXDZ86C9G3BK,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:05 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:05 PDT 2020,,,3X73LLYYQ2G7KQ00L1W9W85V88YHNV,AVIOR20K5ZXQD,Approved,Tue Apr 21 07:22:16 PDT 2020,Tue Apr 21 07:27:36 PDT 2020,Wed Apr 22 07:27:36 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,320,100% (1/1),100% (1/1),100% (1/1),The island has an area of 185 km2 and its coast length of 78 km.,The area is 185 km² and the coastline is 78 km.,id,1.025957202,The island has an area larger than 180 km2 and a coast length larger than 75 km.,The island has an area smaller than 185 km2 and a coast length smaller than 78 km.,The island has an area of 185 km2 and its coast length of 78 km and offers enough space for one hundred inhabitants.,{}
36JW4WBR07MSAEPPXB8V0J01ACQFHL,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3AWETUDC93U1XAP3U7POR7DJI08IZV,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 10:15:40 PDT 2020,Tue Apr 21 10:25:46 PDT 2020,Wed Apr 22 10:25:46 PDT 2020,Tue Apr 21 23:17:17 PDT 2020,,,606,100% (25/25),100% (25/25),100% (25/25),States have requested that Congress convene an Article V convention to propose amendments on a variety of subjects.,The FV requested a special constitutional conference where any changes would be consulted.,cs,1.024487633,Congress has the power propose ammendments on a variety of subjects.,States have the power to convene and Article V convention.,Texas has requested that Congress convene an Artivle V convention.,{}
36MUZ9VAE74JSKKRG45ZRG036JIDES,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:06 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:06 PDT 2020,,,3XM0HYN6NL1V31LBBF1VFUDDG77EP8,A2C84POENS2UNY,Approved,Tue Apr 21 07:22:09 PDT 2020,Tue Apr 21 07:30:47 PDT 2020,Wed Apr 22 07:30:47 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,518,100% (5/5),100% (5/5),100% (5/5),"Allied naval and air forces, centred around the seventh U.S. fleet commanded by Admiral Thomas Kinkaid, the Australian Tactical Air Force No. 1 and the 13th U.S. Air Force also played an important role in the campaign.","Allied naval and air forces, centred on the U.S. 7th Fleet under Admiral Thomas Kinkaid, the Australian First Tactical Air Force and the U.S. Thirteenth Air Force also played important roles in the campaign.",fr,1.031513719,The commander of the seventh U.S. fleet is Admiral Thomas Kinkaid.,The 13th U.S. Air Force had no involvement in the campaign.,The Australian Tactical Air Force No. 1 had a male commander.,{}
371DNNCG4549086XPRJE4AM3Y288T7,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:06 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:06 PDT 2020,,,37ZHEEHM6XO3NX1EQ9QIWHIVPPM73G,A243X2Y9HP7630,Approved,Tue Apr 21 16:03:43 PDT 2020,Tue Apr 21 20:41:29 PDT 2020,Wed Apr 22 20:41:29 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,16666,100% (366/366),100% (35/35),100% (35/35),I have decided that the time is right for me to come back and I am no longer going to wait for people to recall me.,I'm going to proceed with this plan now because I can't wait for you to remember any more.,ja,1.025078694,Its of no use i wait for people to recall me,I will wait a bit longer,I am sure people dont want to recall me,{}
371Q3BEXDIBN54U59HE17PNLVS0SZ6,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,3DY46V3X3QKRE8AZGZZEDU2JCF455B,A171S8E9IFSHH2,Approved,Tue Apr 21 10:48:40 PDT 2020,Tue Apr 21 12:42:36 PDT 2020,Wed Apr 22 12:42:36 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,6836,100% (22/22),100% (22/22),100% (21/21),"The Graph Rewrite GENerator translates the languages into efficient .NET assemblies (via C# code as an intermediate step), which can be integrated into the code of any .NET language via a programming interface.","The Graph Rewrite GENerator compiles the languages into efficient CLI assemblies (via C#-Code in an intermediate step), which can be integrated via an API into code written in any .NET-language.",de,1.063936974,Languages are translated by the Graph Rewrite GENerator into .NET assemblies.,Languages are destroyed by the Graph Rewrite GENerator into .NET assemblies.,Languages are moved by the Graph Rewrite GENerator into .NET assemblies.,{}
372AGES0I57MZUUDTAQBKU2E1QJXRQ,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:55 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:55 PDT 2020,,,378XPAWRUDF0W2HVIF9PAEMA9EEIA5,A2CPJ227RHJRRZ,Approved,Tue Apr 21 07:23:54 PDT 2020,Tue Apr 21 07:39:00 PDT 2020,Wed Apr 22 07:39:00 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,906,100% (6/6),100% (6/6),100% (6/6),"This species was officially declared extinct in 2010, after it was last seen in 1985.","It is extinct in nature, having last been seen in 1935.",id,1.030578859,"After 25 years without being sighted, the species was declared officially extinct in 2010.","Incorrectly thought to be extinct in 1985, the species was once again spotted in 2010.","Thought to be extinct by 1985 already, reserachers still waited until 2010 to officially declare so, angering wildlife conservationists.",{}
374UMBUHN6RBCBWA63ZJ6WIMOTTCTH,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:57 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:57 PDT 2020,,,3JC6VJ2SACLOKEMGBVQVL5I54S8A5N,A1PAY3X73PQ16S,Approved,Tue Apr 21 07:22:17 PDT 2020,Tue Apr 21 07:38:17 PDT 2020,Wed Apr 22 07:38:17 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,960,100% (44/44),100% (44/44),100% (43/43),"Applications for accelerometers that measure gravity, wherein an accelerometer is specifically configured for use in gravimetry, are called gravimeters.","Applications for accelerometers that measure gravity, where accelerometers are specifically configured for use in gravimetry, called gravimeters.",id,1.082830967,Accelerometers can be specifically configured for use in gravimetry.,Accelerometers cannot be specifically configured for certain uses..,Accelerometers are primarily used in gravimetry.,{}
375VMB7D4KLV8PMDCNVQCVYVYCPDI1,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3HYA4D452SLRH8K14SAP1ZQKHYUF24,AA4KKLIU4C3NY,Approved,Tue Apr 21 07:22:17 PDT 2020,Tue Apr 21 10:59:25 PDT 2020,Wed Apr 22 10:59:25 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,13028,100% (2/2),100% (2/2),100% (2/2),"The shoes magazine that I'm reading for the rest of my life was unscathed at season one, but after season two of the holes will open up and still be torn to pieces by the mczia.","Caught in the strong Bosphorus current, E11 was out of control for 20 minutes until she settled on the bottom near the Maiden's Tower.",ja,1.020452254,The shoe magazine will be read in a lifelong endeavor.,All the shoe magazine seasons are perfect.,Some think the seasons all work well while others do not.,"All good, thank you"
379OL9DBSTG5VZO14PCRCN9TXA7Y9A,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3NAPMVF0ZXHE2F5VM9CDD7D3JAB27N,A1TGV7LT6LTIQU,Approved,Tue Apr 21 07:22:14 PDT 2020,Tue Apr 21 11:42:00 PDT 2020,Wed Apr 22 11:42:00 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,15586,100% (6/6),100% (4/4),100% (4/4),"In response to IRA actions, in the summer of 1920, the Tans burned and sacked numerous small towns throughout Ireland, including Balbriggan, Trim, Templemore and others.","In response to the actions of the IRA, in the summer of 1920 the ""Tans"" burned and looted several Irish villages including Balbriggan, Trim, Templemore.",fr,1.057845464,Tans is a group that destroyed many small towns in Ireland.,Tans was a peaceful group during the summer of 1920.,Tans had additional motives beyond responding to IRA actions during the summer of 1920,{}
379OL9DBSTG5VZO14PCRCN9TXA89YM,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:56 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:56 PDT 2020,,,3Q5C1WP23N3SQQ9GFCX2A4P20Y251U,A1PAY3X73PQ16S,Approved,Tue Apr 21 07:22:13 PDT 2020,Tue Apr 21 07:31:08 PDT 2020,Wed Apr 22 07:31:08 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,535,100% (44/44),100% (44/44),100% (43/43),"The monarch is the Head of the Armed Forces (the Royal Navy, the British Army, and the Royal Air Force), and accredits British High Commissioners and ambassadors, and receives heads of missions from foreign states.","The monarch is the commander-in-chief of the armed forces (the Royal Navy, the British Army and the Royal Air Force), accredits British ambassadors and receives diplomats from foreign states.",fr,1.070976329,Heads of missions from foreign states are received by the monarch.,The monarch is not connected to the armed forces.,Heads of missions from foreign states generally appreciate being received by the monarch.,{}
37J05LC5AYLR306JU5GQOWDVBREDJD,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3FTYUGLFSVNMILPSV5HXB6QBPV55DK,A1SX8IVV82M0LW,Approved,Tue Apr 21 07:22:24 PDT 2020,Tue Apr 21 11:56:27 PDT 2020,Wed Apr 22 11:56:27 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,16443,100% (1369/1369),100% (130/130),100% (130/130),"Due to its early discovery and rapid publication, as well as its relatively pristine preservation, 1QpHab is one of the most frequently researched and analyzed scrolls of the several hundred now known.","Found at its earliest and relatively intact state, 1QpHab became one of the most studied and analyzed texts of the hundreds later Dead Sea scripts.",id,1.03787632,1QpHab is a frequently researched and analyzed scroll.,1QpHab has disintegrated in attempts to preserve it.,1QpHab wasn't preserved well at first.,{}
37M4O367VKKM0VXBIWBZ6CHK24B5M1,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3EQHHY4HQTUPU5ZJXVI5HRT82NL5GU,APF1EAZT104LQ,Approved,Tue Apr 21 07:22:51 PDT 2020,Tue Apr 21 08:17:08 PDT 2020,Wed Apr 22 08:17:08 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,3257,100% (4/4),100% (2/2),100% (2/2),The headwaters are in the area southwest of Cotati.,This county is entering the west coast of Sumatra.,id,1.026245906,There are headwaters in the southwest portion of Cotati,Headwaters are found east of Cotati,You can find headwaters within 5 miles of Cotati,{}
37MQ8Z1JQFYUVF32JGXC201FR4XY2I,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3H8DHMCCWADP04AV2SL3DV9TML0DKD,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:22:24 PDT 2020,Tue Apr 21 07:40:25 PDT 2020,Wed Apr 22 07:40:25 PDT 2020,Tue Apr 21 23:17:18 PDT 2020,,,1081,100% (28/28),100% (28/28),100% (28/28),"It's the second game-making of ""The Man's House"" and there are two versions of ""The Festival"" and ""The Festival of Schools.""","There are also two sports halls: ""Festivalna"" and ""Universiada"".",ja,1.020528106,"There are two verions of ""The Man's House"".","There has not been as a second game making of ""The Man's House"".","It is the second and last game making of ""The Man's House"" which there are two versions of ""The Festival"" and ""The Festival of Schools"".",{}
37MQ8Z1JQFYUVF32JGXC201FR4Y2YN,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3RKNTXVS3N06OVIGXQ7LGDCR4WM4AL,A3TUJHF9LW3M8N,Approved,Tue Apr 21 09:15:10 PDT 2020,Tue Apr 21 10:34:09 PDT 2020,Wed Apr 22 10:34:09 PDT 2020,Tue Apr 21 23:17:19 PDT 2020,,,4739,100% (58/58),100% (17/17),100% (17/17),"He turns wherever the truth turns""; ""ʻAmmār is as near to me as an eye is near to the nose.","He said, ""He put a dust-spit on my eyes, then I washed myself, and now I can see.""",id,1.032476168,An eye is near to the nose.,An eye is far away from a nose.,An eye is near to an ear.,{}
37NXA7GVSU8JS7U5OBSXAXWUFNMVLV,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:04 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:04 PDT 2020,,,39K0FND3AIHMSL7M3U7H27TRQNYMAP,A29VL3MZE7YPBZ,Approved,Tue Apr 21 09:20:47 PDT 2020,Tue Apr 21 10:39:22 PDT 2020,Wed Apr 22 10:39:22 PDT 2020,Tue Apr 21 23:17:19 PDT 2020,,,4715,100% (46/46),100% (46/46),100% (46/46),"As a rule, the bands are freely versed.",State-owned vessels are usually immune from arrest.,cs,1.034095745,The bands have gained their experience through touring and dealing with record company executives.,The bands are newcomers and are still learning the ropes.,The bands will share their experience with newcomers who don't have as much experience.,{}
37OPIVELUV5XEN8HMVM3MIPADWDAH3,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3PQ8K71NHYMLQKYX6RHCTGYRW69AAT,A272X64FOZFYLB,Approved,Tue Apr 21 07:22:24 PDT 2020,Tue Apr 21 10:42:37 PDT 2020,Wed Apr 22 10:42:37 PDT 2020,Tue Apr 21 23:17:19 PDT 2020,,,12013,100% (686/686),100% (37/37),100% (37/37),"To be eligible, one must be over twenty-five years old and have obtained Argentine nationality at least four years before the election; the obligation to be a native or resident of the province in which one is a candidate was not imposed until 1860.",The requisites for the senatorial candidates were 30 years of age and six years of Argentine citizenship; the requisite of being born or resident for at least 2 years in the electoral jurisdiction would be added in the 1860 constitutional reform.,fr,1.028695029,You cannot be eligible if you are only twenty-two years old.,People under the age of 23 are eligible to be candidates in these elections.,Each provincial election can have a maximum of 10 candidates.,{}
37S0QRNUFCIQ2OE9MT8JDEQGKPN88I,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,3QEMNNSB2Y115P3BJYWU9Q47G26D7F,AVQGY7FCU80XP,Approved,Tue Apr 21 11:43:14 PDT 2020,Tue Apr 21 13:19:18 PDT 2020,Wed Apr 22 13:19:18 PDT 2020,Tue Apr 21 23:17:19 PDT 2020,,,5764,100% (1/1),100% (1/1),100% (1/1),"Japanese soldiers also held competitions in the shadowing of heads, about which reports were written in Japanese periodicals.","The Japanese military also paid close attention to the book, which was translated into Japanese.",cs,1.021337083,Reports were written in Japanese periodicals about Japanese soldiers holding competitions in the shadowing of heads.,"Japanese soldiers also held competitions in the shadowing of heads, but not reports were written about the competition.",The Japanese soldiers that won competitions in the shadowing of heads received cash rewards.,no comments
37SDSEDINA48ROUON8Z4Y4386JH18R,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:04 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:04 PDT 2020,,,32SVAV9L3GBL6ZZCXC2268KLQWHA3X,A4IH4CO046EV3,Approved,Tue Apr 21 07:22:15 PDT 2020,Tue Apr 21 10:01:55 PDT 2020,Wed Apr 22 10:01:55 PDT 2020,Tue Apr 21 23:17:19 PDT 2020,,,9580,100% (4/4),100% (4/4),100% (4/4),"In British sports broadcasting, the presenter of a sports broadcast is usually distinct from the commentator, and often based in a remote broadcast television studio away from the sports venue.","In Britain, the presenter of a sports program is usually distinct from the commentator, and is often based in a television studio outside the venue of the event.",fr,1.082474121,British sports presenters are often based in a remote broadcast television studio away from the sports venue.,"In British sports broadcasting, the presenter of a sports broadcast is often in the same room as the commentator.",British sportscasters typically do not know the commentator.,{}
37SDSEDINA48ROUON8Z4Y4386JH81Y,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:57 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:57 PDT 2020,,,30ZX6P7VF9X7MA6XNI1AGXICA5B2JU,A29VL3MZE7YPBZ,Approved,Tue Apr 21 07:23:55 PDT 2020,Tue Apr 21 08:07:49 PDT 2020,Wed Apr 22 08:07:49 PDT 2020,Tue Apr 21 23:17:19 PDT 2020,,,2634,100% (46/46),100% (46/46),100% (46/46),"In the meantime, it is not clear whether this language is a single language.",It is not clear if these were one language or three.,id,1.050294987,It is not known whether the language is considered a single language or not.,The language appears to be a single language.,It's possible that the language isn't a single language.,{}
37SQU136V8QQGOA3ONQPJUG0SDB117,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:01 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:01 PDT 2020,,,3907X2AHF1738L9VIV6UDT4OJ4HP2H,A272X64FOZFYLB,Approved,Tue Apr 21 07:22:30 PDT 2020,Tue Apr 21 10:50:28 PDT 2020,Wed Apr 22 10:50:28 PDT 2020,Tue Apr 21 23:17:19 PDT 2020,,,12478,100% (686/686),100% (37/37),100% (37/37),"To build these tall forts, walls had to be built of masonry, but be very thick in order to withstand the pounding of cannon fire.","Instead, strongholds were built with low but thick ramparts that could withstand the fire of the cannons.",de,1.024755295,These tall forts had very thick walls that could withstand the pounding of cannon fire.,These tall forts had very weak walls that were easily penetrated by cannon fire.,These tall forts were built during the American Civil War.,{}
